ID,fi,lamda,h,X,Y,Z,rp,s2
951,21,45,-500,4211951.117,4211951.117,2271215.835,5956598.394,0.999843153
952,21,45,-100,4212215.174,4212215.174,2271359.182,5956971.826,0.99996863
953,21,45,100,4212347.202,4212347.202,2271430.856,5957158.542,1.000031371
954,21,45,500,4212611.258,4212611.258,2271574.203,5957531.974,1.000156859
955,21,45,1000,4212941.329,4212941.329,2271753.387,5957998.765,1.000313731
956,21,45,10000,4218882.598,4218882.598,2274978.699,5966400.988,1.003139521
957,21,45,50000,4245288.24,4245288.24,2289313.417,6003744.205,1.015746811
958,21,45,100000,4278295.293,4278295.293,2307231.814,6050423.227,1.031616637
959,21,45,200000,4344309.398,4344309.398,2343068.609,6143781.269,1.063725334
960,21,45,300000,4410323.503,4410323.503,2378905.404,6237139.312,1.096326091
961,21,45,400000,4476337.608,4476337.608,2414742.199,6330497.355,1.129418908
962,21,45,500000,4542351.713,4542351.713,2450578.994,6423855.397,1.163003785
963,21,45,750000,4707386.975,4707386.975,2540170.981,6657250.504,1.24911874
964,21,45,1000000,4872422.238,4872422.238,2629762.969,6890645.611,1.33830907
965,21,45,2500000,5862633.814,5862633.814,3167314.893,8291016.25,1.938033921
966,21,45,5000000,7512986.439,7512986.439,4063234.767,10624967.32,3.183605329
967,21,45,6000000,8173127.49,8173127.49,4421602.716,11558547.74,3.767944388
968,21,45,7000000,8833268.54,8833268.54,4779970.666,12492128.17,4.401489446
969,21,45,8000000,9493409.591,9493409.591,5138338.616,13425708.6,5.084240501
970,21,45,9000000,10153550.64,10153550.64,5496706.565,14359289.02,5.816197555
971,21,45,10000000,10813691.69,10813691.69,5855074.515,15292869.45,6.597360606
972,21,45,15000000,14114396.94,14114396.94,7646914.262,19960771.58,11.24126583
973,21,45,20000000,17415102.19,17415102.19,9438754.01,24628673.71,17.11532101
974,21,45,25000000,20715807.45,20715807.45,11230593.76,29296575.85,24.21952613
975,21,45,30000000,24016512.7,24016512.7,13022433.51,33964477.98,32.5538812
976,21,45,35000000,27317217.95,27317217.95,14814273.25,38632380.11,42.11838622
977,21,45,40000000,30617923.2,30617923.2,16606113,43300282.24,52.91304119
978,21,45,50000000,37219333.71,37219333.71,20189792.5,52636086.51,78.19280098
979,21,45,75000000,53722859.96,53722859.96,29148991.24,75975597.17,162.9198245
980,21,45,100000000,70226386.22,70226386.22,38108189.97,99315107.83,278.4005968
981,21,45,200000000,136240491.3,136240491.3,73944984.93,192673150.5,1047.861173
982,21,45,300000000,202254596.3,202254596.3,109781779.9,286031193.1,2309.381729
983,21,45,350000000,235261648.8,235261648.8,127700177.4,332710214.5,3124.664499
984,21,45,400000000,268268701.3,268268701.3,145618574.8,379389235.8,4062.962264
985,21,45,500000000,334282806.4,334282806.4,181455369.8,472747278.4,6308.602779
986,21,45,750000000,499318069,499318069,271047357.2,706142385.1,14075.46648
987,21,45,1000000000,664353331.5,664353331.5,360639344.6,939537491.7,24917.70505
988,22,45,-1000000,3527968.916,3527968.916,1999806.302,4989301.488,0.71088639
989,22,45,-750000,3691873.413,3691873.413,2093457.95,5221097.452,0.778551361
990,22,45,-500000,3855777.911,3855777.911,2187109.599,5452893.416,0.849291952
991,22,45,-400000,3921339.71,3921339.71,2224570.258,5545611.801,0.878449363
992,22,45,-300000,3986901.509,3986901.509,2262030.917,5638330.186,0.908098873
993,22,45,-200000,4052463.309,4052463.309,2299491.577,5731048.572,0.938240483
994,22,45,-100000,4118025.108,4118025.108,2336952.236,5823766.957,0.968874192
995,22,45,-50000,4150806.007,4150806.007,2355682.566,5870126.15,0.984375583
996,22,45,-10000,4177030.727,4177030.727,2370666.829,5907213.504,0.996865275
997,22,45,-1000,4182931.289,4182931.289,2374038.289,5915558.159,0.999686306
998,22,45,-500,4183259.098,4183259.098,2374225.592,5916021.751,0.999843147
999,22,45,-100,4183521.345,4183521.345,2374375.435,5916392.624,0.999968628
1000,22,45,100,4183652.469,4183652.469,2374450.356,5916578.061,1.000031372
1001,22,45,500,4183914.716,4183914.716,2374600.199,5916948.935,1.000156865
1002,22,45,1000,4184242.525,4184242.525,2374787.502,5917412.527,1.000313743
1003,22,45,10000,4190143.087,4190143.087,2378158.961,5925757.181,1.003139646
1004,22,45,50000,4216367.806,4216367.806,2393143.225,5962844.536,1.015747441
1005,22,45,100000,4249148.706,4249148.706,2411873.555,6009203.728,1.031617908
1006,22,45,200000,4314710.505,4314710.505,2449334.214,6101922.114,1.063727915
1007,22,45,300000,4380272.304,4380272.304,2486794.873,6194640.499,1.096330022
1008,22,45,400000,4445834.103,4445834.103,2524255.533,6287358.885,1.129424228
1009,22,45,500000,4511395.902,4511395.902,2561716.192,6380077.27,1.163010533
1010,22,45,750000,4675300.4,4675300.4,2655367.84,6611873.234,1.249129231
1011,22,45,1000000,4839204.898,4839204.898,2749019.489,6843669.197,1.338323551
1012,22,45,2500000,5822631.884,5822631.884,3310929.379,8234444.979,1.938077519
1013,22,45,5000000,7461676.862,7461676.862,4247445.862,10552404.62,3.183717173
1014,22,45,6000000,8117294.853,8117294.853,4622052.456,11479588.47,3.768090433
1015,22,45,7000000,8772912.844,8772912.844,4996659.049,12406772.32,4.401673634
1016,22,45,8000000,9428530.834,9428530.834,5371265.643,13333956.18,5.084466778
1017,22,45,9000000,10084148.83,10084148.83,5745872.236,14261140.03,5.816469862
1018,22,45,10000000,10739766.82,10739766.82,6120478.829,15188323.89,6.597682889
1019,22,45,15000000,14017856.77,14017856.77,7993511.797,19824243.16,11.24189715
1020,22,45,20000000,17295946.73,17295946.73,9866544.764,24460162.43,17.11635995
1021,22,45,25000000,20574036.68,20574036.68,11739577.73,29096081.71,24.22107129
1022,22,45,30000000,23852126.64,23852126.64,13612610.7,33732000.98,32.55603117
1023,22,45,35000000,27130216.59,27130216.59,15485643.66,38367920.25,42.1212396
1024,22,45,40000000,30408306.55,30408306.55,17358676.63,43003839.53,52.91669657
1025,22,45,50000000,36964486.46,36964486.46,21104742.57,52275678.07,78.19835613
1026,22,45,75000000,53354936.23,53354936.23,30469907.4,75455274.44,162.9318545
1027,22,45,100000000,69745386,69745386,39835072.24,98634870.8,278.4215665
1028,22,45,200000000,135307185.1,135307185.1,77295731.58,191353256.3,1047.94255
1029,22,45,300000000,200868984.2,200868984.2,114756390.9,284071641.7,2309.56295
1030,22,45,350000000,233649883.7,233649883.7,133486720.6,330430834.4,3124.910432
1031,22,45,400000000,266430783.3,266430783.3,152217050.3,376790027.2,4063.282767
1032,22,45,500000000,331992582.4,331992582.4,189677709.6,469508412.6,6309.102001
1033,22,45,750000000,495897080.1,495897080.1,283329358,701304376.3,14076.58504
1034,22,45,1000000000,659801577.9,659801577.9,376981006.3,933100339.9,24919.68943
1035,23,45,-1000000,3502726.806,3502726.806,2085988.202,4953603.755,0.710875463
1036,23,45,-750000,3665450.612,3665450.612,2183670.984,5183729.968,0.778542782
1037,23,45,-500000,3828174.418,3828174.418,2281353.766,5413856.182,0.849285978
1038,23,45,-400000,3893263.941,3893263.941,2320426.879,5505906.667,0.878444502
1039,23,45,-300000,3958353.463,3958353.463,2359499.992,5597957.152,0.908095166
1040,23,45,-200000,4023442.986,4023442.986,2398573.104,5690007.638,0.93823797
1041,23,45,-100000,4088532.508,4088532.508,2437646.217,5782058.123,0.968872915
1042,23,45,-50000,4121077.269,4121077.269,2457182.774,5828083.366,0.98437494
1043,23,45,-10000,4147113.078,4147113.078,2472812.019,5864903.56,0.996865145
1044,23,45,-1000,4152971.135,4152971.135,2476328.599,5873188.104,0.999686293
1045,23,45,-500,4153296.583,4153296.583,2476523.965,5873648.356,0.99984314
1046,23,45,-100,4153556.941,4153556.941,2476680.257,5874016.558,0.999968627
1047,23,45,100,4153687.12,4153687.12,2476758.403,5874200.659,1.000031373
1048,23,45,500,4153947.478,4153947.478,2476914.696,5874568.861,1.000156872
1049,23,45,1000,4154272.926,4154272.926,2477110.061,5875029.113,1.000313756
1050,23,45,10000,4160130.983,4160130.983,2480626.641,5883313.657,1.003139776
1051,23,45,50000,4186166.792,4186166.792,2496255.887,5920133.851,1.015748095
1052,23,45,100000,4218711.553,4218711.553,2515792.443,5966159.094,1.031619225
1053,23,45,200000,4283801.075,4283801.075,2554865.556,6058209.579,1.063730591
1054,23,45,300000,4348890.598,4348890.598,2593938.669,6150260.064,1.096334097
1055,23,45,400000,4413980.12,4413980.12,2633011.781,6242310.55,1.129429743
1056,23,45,500000,4479069.642,4479069.642,2672084.894,6334361.035,1.16301753
1057,23,45,750000,4641793.448,4641793.448,2769767.676,6564487.248,1.24914011
1058,23,45,1000000,4804517.254,4804517.254,2867450.459,6794613.462,1.338338567
1059,23,45,2500000,5780860.09,5780860.09,3453547.151,8175370.742,1.938122726
1060,23,45,5000000,7408098.15,7408098.15,4430374.973,10476632.88,3.183833143
1061,23,45,6000000,8058993.374,8058993.374,4821106.101,11397137.73,3.768241864
1062,23,45,7000000,8709888.598,8709888.598,5211837.23,12317642.58,4.401864615
1063,23,45,8000000,9360783.822,9360783.822,5602568.358,13238147.44,5.084701397
1064,23,45,9000000,10011679.05,10011679.05,5993299.486,14158652.29,5.816752209
1065,23,45,10000000,10662574.27,10662574.27,6384030.615,15079157.14,6.598017052
1066,23,45,15000000,13917050.39,13917050.39,8337686.257,19681681.41,11.24255173
1067,23,45,20000000,17171526.51,17171526.51,10291341.9,24284205.68,17.11743717
1068,23,45,25000000,20426002.63,20426002.63,12244997.54,28886729.94,24.22267337
1069,23,45,30000000,23680478.75,23680478.75,14198653.18,33489254.21,32.55826034
1070,23,45,35000000,26934954.87,26934954.87,16152308.83,38091778.48,42.12419808
1071,23,45,40000000,30189430.99,30189430.99,18105964.47,42694302.75,52.92048658
1072,23,45,50000000,36698383.23,36698383.23,22013275.75,51899351.28,78.20411589
1073,23,45,75000000,52970763.83,52970763.83,31781553.97,74911972.62,162.9443275
1074,23,45,100000000,69243144.43,69243144.43,41549832.18,97924593.95,278.4433083
1075,23,45,200000000,134332666.8,134332666.8,80622945.03,189975079.3,1048.026923
1076,23,45,300000000,199422189.2,199422189.2,119696057.9,282025564.6,2309.750844
1077,23,45,350000000,231966950.4,231966950.4,139232614.3,328050807.3,3125.165419
1078,23,45,400000000,264511711.6,264511711.6,158769170.7,374076050,4063.615071
1079,23,45,500000000,329601234,329601234,197842283.6,466126535.3,6309.619604
1080,23,45,750000000,492325040,492325040,295525065.7,696252748.7,14077.74478
1081,23,45,1000000000,655048846,655048846,393207847.8,926378962.1,24921.74686
1082,24,45,-1000000,3476421.055,3476421.055,2171546.779,4916401.804,0.71086416
1083,24,45,-750000,3637914.602,3637914.602,2273230.94,5144788.169,0.778533908
1084,24,45,-500000,3799408.149,3799408.149,2374915.101,5373174.533,0.849279797
1085,24,45,-400000,3864005.568,3864005.568,2415588.765,5464529.079,0.878439473
1086,24,45,-300000,3928602.986,3928602.986,2456262.429,5555883.625,0.908091331
1087,24,45,-200000,3993200.405,3993200.405,2496936.093,5647238.17,0.938235371
1088,24,45,-100000,4057797.824,4057797.824,2537609.758,5738592.716,0.968871594
1089,24,45,-50000,4090096.533,4090096.533,2557946.59,5784269.989,0.984374274
1090,24,45,-10000,4115935.501,4115935.501,2574216.056,5820811.807,0.996865011
1091,24,45,-1000,4121749.269,4121749.269,2577876.685,5829033.716,0.99968628
1092,24,45,-500,4122072.256,4122072.256,2578080.054,5829490.489,0.999843134
1093,24,45,-100,4122330.645,4122330.645,2578242.748,5829855.907,0.999968626
1094,24,45,100,4122459.84,4122459.84,2578324.096,5830038.616,1.000031375
1095,24,45,500,4122718.23,4122718.23,2578486.79,5830404.035,1.000156879
1096,24,45,1000,4123041.217,4123041.217,2578690.159,5830860.807,1.00031377
1097,24,45,10000,4128854.985,4128854.985,2582350.789,5839082.716,1.003139911
1098,24,45,50000,4154693.952,4154693.952,2598620.254,5875624.535,1.015748771
1099,24,45,100000,4186992.662,4186992.662,2618957.086,5921301.808,1.031620588
1100,24,45,200000,4251590.08,4251590.08,2659630.751,6012656.353,1.063733359
1101,24,45,300000,4316187.499,4316187.499,2700304.415,6104010.899,1.096338313
1102,24,45,400000,4380784.918,4380784.918,2740978.079,6195365.445,1.129435449
1103,24,45,500000,4445382.337,4445382.337,2781651.744,6286719.991,1.163024768
1104,24,45,750000,4606875.884,4606875.884,2883335.904,6515106.355,1.249151363
1105,24,45,1000000,4768369.431,4768369.431,2985020.065,6743492.719,1.3383541
1106,24,45,2500000,5737330.713,5737330.713,3595125.03,8113810.906,1.938169487
1107,24,45,5000000,7352266.183,7352266.183,4611966.637,10397674.55,3.183953098
1108,24,45,6000000,7998240.371,7998240.371,5018703.281,11311220.01,3.768398497
1109,24,45,7000000,8644214.559,8644214.559,5425439.924,12224765.47,4.402062156
1110,24,45,8000000,9290188.747,9290188.747,5832176.567,13138310.92,5.084944075
1111,24,45,9000000,9936162.935,9936162.935,6238913.21,14051856.38,5.817044253
1112,24,45,10000000,10582137.12,10582137.12,6645649.853,14965401.84,6.598362691
1113,24,45,15000000,13812008.06,13812008.06,8679333.068,19533129.13,11.24322878
1114,24,45,20000000,17041879,17041879,10713016.28,24100856.41,17.11855136
1115,24,45,25000000,20271749.94,20271749.94,12746699.5,28668583.7,24.22433043
1116,24,45,30000000,23501620.88,23501620.88,14780382.71,33236310.99,32.560566
1117,24,45,35000000,26731491.82,26731491.82,16814065.93,37804038.28,42.12725807
1118,24,45,40000000,29961362.76,29961362.76,18847749.15,42371765.57,52.92440663
1119,24,45,50000000,36421104.64,36421104.64,22915115.58,51507220.14,78.21007322
1120,24,45,75000000,52570459.34,52570459.34,33083531.65,74345856.59,162.9572284
1121,24,45,100000000,68719814.04,68719814.04,43251947.73,97184493.03,278.4657959
1122,24,45,200000000,133317232.8,133317232.8,83925612.04,188539038.8,1048.114189
1123,24,45,300000000,197914651.6,197914651.6,124599276.3,279893584.6,2309.945181
1124,24,45,350000000,230213361.1,230213361.1,144936108.5,325570857.4,3125.42915
1125,24,45,400000000,262512070.5,262512070.5,165272940.7,371248130.3,4063.95877
1126,24,45,500000000,327109489.3,327109489.3,205946605,462602676.1,6310.154956
1127,24,45,750000000,488603036.3,488603036.3,307630765.7,690989040.5,14078.94429
1128,24,45,1000000000,650096583.3,650096583.3,409314926.5,919375404.9,24923.87485
1129,25,45,-1000000,3449059.221,3449059.221,2256456.201,4877706.328,0.710852493
1130,25,45,-750000,3609273.316,3609273.316,2362110.767,5104283.274,0.778524749
1131,25,45,-500000,3769487.412,3769487.412,2467765.332,5330860.221,0.849273419
1132,25,45,-400000,3833573.05,3833573.05,2510027.158,5421491,0.878434282
1133,25,45,-300000,3897658.688,3897658.688,2552288.984,5512121.779,0.908087372
1134,25,45,-200000,3961744.327,3961744.327,2594550.811,5602752.557,0.938232689
1135,25,45,-100000,4025829.965,4025829.965,2636812.637,5693383.336,0.968870231
1136,25,45,-50000,4057872.784,4057872.784,2657943.55,5738698.725,0.984373587
1137,25,45,-10000,4083507.039,4083507.039,2674848.28,5774951.037,0.996864873
1138,25,45,-1000,4089274.747,4089274.747,2678651.845,5783107.807,0.999686266
1139,25,45,-500,4089595.175,4089595.175,2678863.154,5783560.961,0.999843127
1140,25,45,-100,4089851.517,4089851.517,2679032.201,5783923.484,0.999968624
1141,25,45,100,4089979.689,4089979.689,2679116.725,5784104.746,1.000031376
1142,25,45,500,4090236.031,4090236.031,2679285.772,5784467.269,1.000156886
1143,25,45,1000,4090556.459,4090556.459,2679497.081,5784920.423,1.000313783
1144,25,45,10000,4096324.167,4096324.167,2683300.646,5793077.193,1.003140049
1145,25,45,50000,4121958.422,4121958.422,2700205.376,5829329.504,1.015749469
1146,25,45,100000,4154001.241,4154001.241,2721336.289,5874644.893,1.031621995
1147,25,45,200000,4218086.879,4218086.879,2763598.115,5965275.672,1.063736216
1148,25,45,300000,4282172.518,4282172.518,2805859.941,6055906.451,1.096342664
1149,25,45,400000,4346258.156,4346258.156,2848121.768,6146537.23,1.129441337
1150,25,45,500000,4410343.794,4410343.794,2890383.594,6237168.008,1.163032237
1151,25,45,750000,4570557.89,4570557.89,2996038.159,6463744.955,1.249162977
1152,25,45,1000000,4730771.985,4730771.985,3101692.725,6690321.902,1.338370131
1153,25,45,2500000,5692056.558,5692056.558,3735620.117,8049783.582,1.938217747
1154,25,45,5000000,7294197.513,7294197.513,4792165.772,10315553.05,3.184076893
1155,25,45,6000000,7935053.895,7935053.895,5214784.033,11221860.84,3.768560144
1156,25,45,7000000,8575910.277,8575910.277,5637402.295,12128168.62,4.402266019
1157,25,45,8000000,9216766.659,9216766.659,6060020.557,13034476.41,5.085194517
1158,25,45,9000000,9857623.042,9857623.042,6482638.819,13940784.2,5.81734564
1159,25,45,10000000,10498479.42,10498479.42,6905257.08,14847091.99,6.598719386
1160,25,45,15000000,13702761.33,13702761.33,9018348.389,19378630.92,11.24392748
1161,25,45,20000000,16907043.24,16907043.24,11131439.7,23910169.86,17.11970117
1162,25,45,25000000,20111325.15,20111325.15,13244531.01,28441708.79,24.22604046
1163,25,45,30000000,23315607.06,23315607.06,15357622.32,32973247.73,32.56294535
1164,25,45,35000000,26519888.97,26519888.97,17470713.62,37504786.66,42.13041584
1165,25,45,40000000,29724170.89,29724170.89,19583804.93,42036325.6,52.92845193
1166,25,45,50000000,36132734.71,36132734.71,23809987.55,51099403.47,78.2162209
1167,25,45,75000000,52154144.26,52154144.26,34375444.09,73757098.14,162.9705413
1168,25,45,100000000,68175553.81,68175553.81,44940900.64,96414792.82,278.4890017
1169,25,45,200000000,132261192,132261192,87202726.81,187045571.5,1048.204243
1170,25,45,300000000,196346830.2,196346830.2,129464553,277676350.2,2310.145724
